tenderid,tenderrefno,title,description,groupid,procurement_amount_pacamt,tendercurrency,bidcurrency,createdate_iso,updatedate_iso,publishdate_iso,issuing_authority_name,issuing_authority_designation,issuing_organization_name,issuing_organization_code,issuing_address,issuing_email,issuing_contact_no,approving_authority_name,approving_authority_designation,approving_organization_name,approving_organization_code,emd_amount,tender_fee_amount,tender_processing_fee_amount
23428,E-Tender Notice No.- 08/2022-23 (GR40),Construction of drain work from main road to lal das school in ward no. 13 under scheme mukhyamantri nali gali .,Construction of drain work from main road to lal das school in ward no. 13 under scheme mukhyamantri nali gali .,2462,945478.0,INR,INR,2022-06-14T02:57:39.707000+00:00,2022-09-13T11:27:55+00:00,2022-06-14T08:37:18+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,16500,1250,590
23429,E-Tender Notice No.- 08/2022-23 (GR41),Construction of road and drain work from satyanarayan singh to bansi saw in ward no. 13 under scheme mukhyamantri nali gali .,Construction of road and drain work from satyanarayan singh to bansi saw in ward no. 13 under scheme mukhyamantri nali gali .,2462,435817.0,INR,INR,2022-06-14T03:10:16.626000+00:00,2022-09-13T11:28:50+00:00,2022-06-14T08:37:57+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,9000,1250,590
23430,E-Tender Notice No.- 08/2022-23 (GR43),Construction of road and drain work from corner of shankar mil to dinesh singh house in ward no. 15 under scheme mukhyamantri nali gali .,Construction of road and drain work from corner of shankar mil to dinesh singh house in ward no. 15 under scheme mukhyamantri nali gali .,2462,985270.0,INR,INR,2022-06-14T03:13:57.848000+00:00,2022-09-13T10:33:13+00:00,2022-06-14T08:38:23+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,20000,1250,590
23431,E-Tender Notice No.- 08/2022-23 (GR45),Construction of drain work from shankar mil gate to sitaram singh house in ward no. 15 under scheme mukhyamantri nali gali,Construction of drain work from shankar mil gate to sitaram singh house in ward no. 15 under scheme mukhyamantri nali gali,2462,663150.0,INR,INR,2022-06-14T03:18:22.376000+00:00,2022-09-26T09:06:22+00:00,2022-06-14T08:38:56+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,13500,1250,590
23432,E-Tender Notice No.- 08/2022-23 (GR48),Construction of road and drain work from Ramcharitara Singh house to Bablu Singh  & Kua to Vikcy Singh Via Abdesh Singh in ward no. 17 under scheme mukhyamantri nali gali .,Construction of road and drain work from Ramcharitara Singh house to Bablu Singh  & Kua to Vikcy Singh Via Abdesh Singh in ward no. 17 under scheme mukhyamantri nali gali .,2462,981404.0,INR,INR,2022-06-14T03:21:04.453000+00:00,2022-09-20T06:03:59+00:00,2022-06-14T08:39:23+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,20000,1250,590
23433,E-Tender Notice No.- 08/2022-23 (GR50),Construction of road and drain work from pinku singh house to ramdas singh house in ward no. 18 under scheme mukhyamantri nali gali,Construction of road and drain work from pinku singh house to ramdas singh house in ward no. 18 under scheme mukhyamantri nali gali,2462,484179.0,INR,INR,2022-06-14T03:25:09.185000+00:00,2022-09-13T11:30:15+00:00,2022-06-14T08:39:43+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,10000,1250,590
23434,E-Tender Notice No.- 08/2022-23 (GR51),Construction of road and drain work from N.H. 80 to gopal singh market via ramparvesh singh market  in ward no. 18 under scheme mukhyamantri nali gali .,Construction of road and drain work from N.H. 80 to gopal singh market via ramparvesh singh market  in ward no. 18 under scheme mukhyamantri nali gali .,2462,373840.0,INR,INR,2022-06-14T03:29:06.105000+00:00,2022-06-26T09:31:00+00:00,2022-06-14T08:40:04+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,7500,1250,590
23435,E-Tender Notice No.- 08/2022-23 (GR54),Construction of road and drain work from Shailendra Verma House to Shankar Singh Bathan and birju manjhi house to prabhu manjhi house and anil ram house to sri narayan ram house and katiwan ram house to umesh ram house in ward no. 18 under scheme mukhyamantri nali gali .,Construction of road and drain work from Shailendra Verma House to Shankar Singh Bathan and birju manjhi house to prabhu manjhi house and anil ram house to sri narayan ram house and katiwan ram house to umesh ram house in ward no. 18 under scheme mukhyamantri nali gali .,2462,957217.0,INR,INR,2022-06-14T03:59:19.474000+00:00,2022-09-13T10:37:05+00:00,2022-06-14T08:40:29+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,19500,1250,590
23436,E-Tender Notice No.- 08/2022-23 (GR56),Construction of road and drain work from sabji mandi to birbal jha house in ward no. 19 under scheme mukhyamantri nali gali .,Construction of road and drain work from sabji mandi to birbal jha house in ward no. 19 under scheme mukhyamantri nali gali .,2462,738077.0,INR,INR,2022-06-14T04:07:03.657000+00:00,2022-09-13T11:31:23+00:00,2022-06-14T08:40:56+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,15000,1250,590
23437,E-Tender Notice No.- 08/2022-23 (GR57),Construction of road and drain work from N.H. 80 to bodhu laheri house in ward no. 19 under scheme mukhyamantri nali gali .,Construction of road and drain work from N.H. 80 to bodhu laheri house in ward no. 19 under scheme mukhyamantri nali gali .,2462,285399.0,INR,INR,2022-06-14T04:12:43.311000+00:00,2022-09-13T11:32:18+00:00,2022-06-14T08:41:26+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,6000,1250,590
23439,E-Tender Notice No.- 08/2022-23 (GR59),Construction of road and drain work from Shambhu Saw Badho Saw house to Kedar Saw house and Ashok Saw house to Dipak Saw house and Pramod Saw house to Lakshman Pandit house and Puna Saw house to Bijoy Saw house  in ward no. 19 under scheme mukhyamantri nali gali .,Construction of road and drain work from Shambhu Saw Badho Saw house to Kedar Saw house and Ashok Saw house to Dipak Saw house and Pramod Saw house to Lakshman Pandit house and Puna Saw house to Bijoy Saw house  in ward no. 19 under scheme mukhyamantri nali gali .,2462,2441706.0,INR,INR,2022-06-14T04:22:09.137000+00:00,2022-09-13T11:33:31+00:00,2022-06-14T08:42:09+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,49000,5000,590
23440,E-Tender Notice No.- 08/2022-23 (GR60),Construction of road and drain work from Shivnandan singh House to Gungan singh House Near New Post office and Bypass road to Goldan Kumar house near Block  in ward no. 19 under scheme mukhyamantri nali gali .,Construction of road and drain work from Shivnandan singh House to Gungan singh House Near New Post office and Bypass road to Goldan Kumar house near Block  in ward no. 19 under scheme mukhyamantri nali gali .,2462,1619494.0,INR,INR,2022-06-14T04:32:53.930000+00:00,2022-09-15T07:07:31+00:00,2022-06-14T08:42:35+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,32500,5000,590
23441,E-Tender Notice No.- 08/2022-23 (GR65),Construction of road and drain work from naval singh house to transformer via dobha and manoj singh mill to tuntun singh house and bhulu singh to birendra singh houseand naval singh to ramadhin singh to subodh singh in ward no. 21 under scheme mukhyamantri nali gali .,Construction of road and drain work from naval singh house to transformer via dobha and manoj singh mill to tuntun singh house and bhulu singh to birendra singh houseand naval singh to ramadhin singh to subodh singh in ward no. 21 under scheme mukhyamantri nali gali .,2462,2297258.0,INR,INR,2022-06-14T04:35:55.051000+00:00,2022-09-13T11:37:37+00:00,2022-06-14T08:43:12+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,46000,5000,590
23442,E-Tender Notice No.- 08/2022-23 (GR66),Construction of road and drain work from ramvaran yadav house to nanday yadav and nagendra singh bathan to malhu singh bathan and bajrangwali to khanti in ward no. 21 under scheme mukhyamantri nali gali,Construction of road and drain work from ramvaran yadav house to nanday yadav and nagendra singh bathan to malhu singh bathan and bajrangwali to khanti in ward no. 21 under scheme mukhyamantri nali gali,2462,24720232.0,INR,INR,2022-06-14T04:40:29.540000+00:00,2022-09-13T11:38:28+00:00,2022-06-14T08:43:43+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,49500,5000,3540
23443,E-Tender Notice No.- 08/2022-23 (GR67),Construction of road and drain work from primary school tajpur to drain with cover of bambam jha house and pintu mandal house to ashok mandal house and bipin singh to ghuran singh house in ward no. 21 under scheme mukhyamantri nali gali .,Construction of road and drain work from primary school tajpur to drain with cover of bambam jha house and pintu mandal house to ashok mandal house and bipin singh to ghuran singh house in ward no. 21 under scheme mukhyamantri nali gali .,2462,772488.0,INR,INR,2022-06-14T04:43:21.277000+00:00,2022-09-13T11:39:33+00:00,2022-06-14T08:44:24+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,15500,1250,590
23444,E-Tender Notice No.- 08/2022-23 (GR68),Construction of road and drain work from murari singh house to rajeshwar mahraj house and sarowar singh to balam singh and kanhiya mandal house to anoj mandal house in ward no. 21 under scheme mukhyamantri nali gali,Construction of road and drain work from murari singh house to rajeshwar mahraj house and sarowar singh to balam singh and kanhiya mandal house to anoj mandal house in ward no. 21 under scheme mukhyamantri nali gali,2462,934538.0,INR,INR,2022-06-14T04:46:32.220000+00:00,2022-09-13T11:49:18+00:00,2022-06-14T08:44:44+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,19000,1250,590
23445,E-Tender Notice No.- 08/2022-23 (GR69),Construction of road and drain work from N.H. 80 to jagdish pandit house via sudama pandit house in ward no. 22 under scheme mukhyamantri nali gali .,Construction of road and drain work from N.H. 80 to jagdish pandit house via sudama pandit house in ward no. 22 under scheme mukhyamantri nali gali .,2462,538648.0,INR,INR,2022-06-14T04:54:39.354000+00:00,2022-09-13T11:51:37+00:00,2022-06-14T08:45:11+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,11000,1250,590
23447,E-Tender Notice No.- 08/2022-23 (GR70),Construction of road and drain work from N.H. 80 to ganga singh house in ward no. 22 under scheme mukhyamantri nali gali .,Construction of road and drain work from N.H. 80 to ganga singh house in ward no. 22 under scheme mukhyamantri nali gali .,2462,227240.0,INR,INR,2022-06-14T05:08:35.553000+00:00,2022-09-13T11:53:50+00:00,2022-06-14T08:46:03+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,5000,1250,590
23452,01/2022-23/MID/SAMASTIPUR/25,"RENOVATION OF  LAGUNIA SURYAKANTH OLD STATE TUBEWELL UNDER M.I. DIVISION, SAMASTIPUR   (GROUP-25)","RENOVATION OF  LAGUNIA SURYAKANTH OLD STATE TUBEWELL UNDER M.I. DIVISION, SAMASTIPUR   (GROUP-25)",2462,1594735.0,INR,INR,2022-06-14T05:21:57.476000+00:00,2022-08-13T07:01:40+00:00,2022-06-14T07:20:28+00:00,DEEPAK KUMAR,EE,MINOR WATER RESOURCES DEPARTMENT,MWRD,MINOR IRRIGATION DIVISION SAMASTIPUR,eesamas-mi-bih@nic.in,9471572526,DEEPAK KUMAR,EE,MINOR WATER RESOURCES DEPARTMENT,MWRD,31900,5000,590
23454,01/2022-23/MID/SAMASTIPUR/27,"RENOVATION OF NARGHOGHI OLD STATE TUBEWELL UNDER M.I. DIVISION, SAMASTIPUR  (GROUP-27)","RENOVATION OF NARGHOGHI OLD STATE TUBEWELL UNDER M.I. DIVISION, SAMASTIPUR  (GROUP-27)",2462,1587682.0,INR,INR,2022-06-14T05:27:45.969000+00:00,2022-08-13T07:24:56+00:00,2022-06-14T07:24:20+00:00,DEEPAK KUMAR,EE,MINOR WATER RESOURCES DEPARTMENT,MWRD,MINOR IRRIGATION DIVISION SAMASTIPUR,eesamas-mi-bih@nic.in,9471572526,DEEPAK KUMAR,EE,MINOR WATER RESOURCES DEPARTMENT,MWRD,31800,5000,590
23456,01/2022-23/MID/SAMASTIPUR/028,"RENOVATION OF RAIPUR OLD STATE TUBEWELL UNDER M.I. DIVISION, SAMASTIPUR  (GROUP-28)","RENOVATION OF RAIPUR OLD STATE TUBEWELL UNDER M.I. DIVISION, SAMASTIPUR  (GROUP-28)",2462,1601790.0,INR,INR,2022-06-14T05:35:07.133000+00:00,2022-08-13T07:19:15+00:00,2022-06-14T07:27:11+00:00,DEEPAK KUMAR,EE,MINOR WATER RESOURCES DEPARTMENT,MWRD,MINOR IRRIGATION DIVISION SAMASTIPUR,eesamas-mi-bih@nic.in,9471572526,DEEPAK KUMAR,EE,MINOR WATER RESOURCES DEPARTMENT,MWRD,32100,5000,590
23457,01/2022-23/MID/SAMASTIPUR/29,"RENOVATION OF SATMALPUR OLD STATE TUBEWELL UNDER M.I. DIVISION, SAMASTIPUR (GROUP-29)","RENOVATION OF SATMALPUR OLD STATE TUBEWELL UNDER M.I. DIVISION, SAMASTIPUR (GROUP-29)",2462,1601790.0,INR,INR,2022-06-14T05:35:44.782000+00:00,2022-08-13T07:14:12+00:00,2022-06-14T07:29:10+00:00,DEEPAK KUMAR,EE,MINOR WATER RESOURCES DEPARTMENT,MWRD,MINOR IRRIGATION DIVISION SAMASTIPUR,eesamas-mi-bih@nic.in,9471572526,DEEPAK KUMAR,EE,MINOR WATER RESOURCES DEPARTMENT,MWRD,32100,5000,590
23458,01/2022-23/MID/SAMASTIPUR/30,"RENOVATION OF LAKHANPATTI OLD STATE TUBEWELL UNDER M.I. DIVISION, SAMASTIPUR  (GROUP-30)","RENOVATION OF LAKHANPATTI OLD STATE TUBEWELL UNDER M.I. DIVISION, SAMASTIPUR  (GROUP-30)",2462,1601790.0,INR,INR,2022-06-14T05:38:06.159000+00:00,2022-08-13T07:10:48+00:00,2022-06-14T07:31:56+00:00,DEEPAK KUMAR,EE,MINOR WATER RESOURCES DEPARTMENT,MWRD,MINOR IRRIGATION DIVISION SAMASTIPUR,eesamas-mi-bih@nic.in,9471572526,DEEPAK KUMAR,EE,MINOR WATER RESOURCES DEPARTMENT,MWRD,32100,5000,590
23462,E-Tender Notice No.- 08/2022-23 (GR71),Construction of drain work from NH80 Gandhi Madhya Vidyalay Indupur To Ramanuj Singh Dalan to Narshingh Bhouriya Thakurbari To Gangtiri in ward no. 22 under scheme mukhyamantri nali gali .Part 2,Construction of drain work from NH80 Gandhi Madhya Vidyalay Indupur To Ramanuj Singh Dalan to Narshingh Bhouriya Thakurbari To Gangtiri in ward no. 22 under scheme mukhyamantri nali gali .Part 2,2462,2446773.0,INR,INR,2022-06-14T06:27:30.997000+00:00,2022-09-13T11:03:59+00:00,2022-06-14T08:48:22+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,49000,5000,590
23463,E-Tender Notice No.- 08/2022-23 (GR72),Construction of road and drain work from NH80to bhopal singh house to gangtri via vijay singh  in ward no. 22 under scheme mukhyamantri nali gali,Construction of road and drain work from NH80to bhopal singh house to gangtri via vijay singh  in ward no. 22 under scheme mukhyamantri nali gali,2462,3807592.0,INR,INR,2022-06-14T06:44:39.817000+00:00,2022-09-26T07:20:07+00:00,2022-06-14T08:48:41+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,75500,5000,590
23464,E-Tender Notice No.- 08/2022-23 (GR73),Construction of road and drain work from Bodhnagar near Durga Sthan and Mahadalit Tola  to Jago rajak to Yadev Toli   in ward no. 23 under scheme mukhyamantri nali gali .,Construction of road and drain work from Bodhnagar near Durga Sthan and Mahadalit Tola  to Jago rajak to Yadev Toli   in ward no. 23 under scheme mukhyamantri nali gali .,2462,1204304.0,INR,INR,2022-06-14T06:55:30.019000+00:00,2022-09-13T11:55:51+00:00,2022-06-14T08:49:01+00:00,"Ravi Kumar Arya Executive Officer Nagar Parishad, Barahiya","Executive Officer, N.P. Barahiya.","Nagar Parishad, Barahiya","Nagar Parishad, Barahiya",New Chawani English,n.p.barhiya@gmail.com,9350190902,"Ravi Kumar Arya Executive Officer, Nagar Parishad, Barahiya","EXECUTIVE OFFICER, N.P. Barahiya.","Nagar Parishad, Barahiya",801360,24500,2500,590
